date	sp	dividend	earnings	cpi	date_fraction	long_rf	real_price	real_dividend	real_tot_return	real_earnings	real_tr_earnings	month_tot_bond_return	real_tot_bond_returns
1871.01	4.44	0.26	0.4	12.46	1871.04	5.32	94.07	5.51	94.07	8.48	8.48	1	1
1871.02	4.5	0.26	0.4	12.84	1871.13	5.32	92.52	5.35	92.97	8.22	8.26	1	0.97
1871.03	4.61	0.26	0.4	13.03	1871.21	5.33	93.4	5.27	94.29	8.1	8.18	1	0.96
1871.04	4.74	0.26	0.4	12.56	1871.29	5.33	99.67	5.47	101.08	8.41	8.53	1	1
1871.05	4.86	0.26	0.4	12.27	1871.38	5.33	104.57	5.59	106.52	8.61	8.77	1	1.03
1871.06	4.82	0.26	0.4	12.08	1871.46	5.34	105.34	5.68	107.79	8.74	8.95	1	1.05
1871.07	4.73	0.26	0.4	12.08	1871.54	5.34	103.38	5.68	106.26	8.74	8.99	1	1.06
1871.08	4.79	0.26	0.4	11.89	1871.63	5.34	106.36	5.77	109.83	8.88	9.17	1	1.08
1871.09	4.84	0.26	0.4	12.18	1871.71	5.35	104.95	5.64	108.86	8.67	9	1	1.06
1871.10	4.59	0.26	0.4	12.37	1871.79	5.35	98	5.55	102.13	8.54	8.9	1	1.05
1871.11	4.64	0.26	0.4	12.37	1871.88	5.35	99.07	5.55	103.72	8.54	8.94	1	1.05
1871.12	4.74	0.26	0.4	12.65	1871.96	5.36	98.92	5.43	104.04	8.35	8.78	1	1.03
1872.01	4.86	0.26	0.4	12.65	1872.04	5.36	101.42	5.49	107.16	8.4	8.87	1	1.04
1872.02	4.88	0.27	0.41	12.65	1872.13	5.38	101.84	5.57	108.09	8.45	8.97	1	1.04
1872.03	5.04	0.27	0.41	12.84	1872.21	5.4	103.62	5.55	110.47	8.38	8.93	1	1.03
1872.04	5.18	0.27	0.41	13.13	1872.29	5.42	104.19	5.5	111.56	8.25	8.83	1	1.01
1872.05	5.18	0.28	0.41	13.13	1872.38	5.43	104.19	5.57	112.05	8.3	8.92	1	1.01
1872.06	5.13	0.28	0.42	13.03	1872.46	5.45	103.93	5.67	112.29	8.41	9.08	1	1.02
1872.07	5.1	0.28	0.42	12.84	1872.54	5.47	104.86	5.82	113.81	8.58	9.32	1	1.04
1872.08	5.04	0.29	0.42	12.94	1872.63	5.49	102.86	5.85	112.18	8.57	9.35	1	1.04
1872.09	4.95	0.29	0.42	13.03	1872.71	5.51	100.29	5.88	109.9	8.56	9.38	1	1.03
1872.10	4.97	0.29	0.43	12.75	1872.79	5.53	102.95	6.08	113.37	8.8	9.69	1	1.06
1872.11	4.95	0.3	0.43	13.13	1872.88	5.54	99.56	5.97	110.19	8.6	9.52	1	1.03
1872.12	5.07	0.3	0.43	12.94	1872.96	5.56	103.47	6.12	115.09	8.78	9.76	1	1.05
1873.01	5.11	0.3	0.43	12.94	1873.04	5.58	104.29	6.17	116.57	8.83	9.87	1.01	1.05
1873.02	5.15	0.31	0.44	13.23	1873.13	5.57	102.84	6.09	115.51	8.69	9.76	1.01	1.03
1873.03	5.11	0.31	0.44	13.23	1873.21	5.56	102.04	6.14	115.19	8.74	9.86	1.01	1.04
1873.04	5.04	0.31	0.44	13.23	1873.29	5.55	100.64	6.19	114.19	8.79	9.97	1.01	1.05
1873.05	5.05	0.31	0.44	12.94	1873.38	5.54	103.07	6.38	117.55	9.03	10.3	1.01	1.07
1873.06	4.98	0.32	0.45	12.56	1873.46	5.53	104.72	6.62	120.06	9.36	10.73	1.01	1.11
1873.07	4.97	0.32	0.45	12.56	1873.54	5.53	104.51	6.68	120.45	9.41	10.85	1.01	1.12
1873.08	4.97	0.32	0.45	12.56	1873.63	5.52	104.51	6.73	121.1	9.46	10.96	1.01	1.12
1873.09	4.59	0.32	0.45	12.56	1873.71	5.51	96.52	6.78	112.5	9.51	11.09	1.01	1.13
1873.10	4.19	0.33	0.46	12.27	1873.79	5.5	90.15	6.99	105.76	9.79	11.48	1.01	1.16
1873.11	4.04	0.33	0.46	11.89	1873.88	5.49	89.71	7.27	105.95	10.16	12	1.01	1.21
1873.12	4.42	0.33	0.46	12.18	1873.96	5.48	95.85	7.16	113.9	9.97	11.85	1.01	1.18
1874.01	4.66	0.33	0.46	12.37	1874.04	5.47	99.5	7.05	118.94	9.82	11.74	1.01	1.17
1874.02	4.8	0.33	0.46	12.37	1874.13	5.44	102.48	7.05	123.21	9.82	11.81	1.01	1.18
1874.03	4.73	0.33	0.46	12.37	1874.21	5.4	100.99	7.05	122.12	9.82	11.88	1.01	1.19
1874.04	4.6	0.33	0.46	12.18	1874.29	5.37	99.75	7.16	121.34	9.97	12.13	1.01	1.22
1874.05	4.48	0.33	0.46	12.08	1874.38	5.34	97.91	7.21	119.84	10.05	12.3	1.01	1.23
1874.06	4.46	0.33	0.46	11.8	1874.46	5.3	99.83	7.39	122.94	10.3	12.68	1.01	1.27
1874.07	4.46	0.33	0.46	11.89	1874.54	5.27	99.03	7.33	122.71	10.21	12.66	1.01	1.27
1874.08	4.47	0.33	0.46	11.8	1874.63	5.24	100.06	7.39	124.74	10.3	12.84	1.01	1.29
1874.09	4.54	0.33	0.46	11.8	1874.71	5.2	101.62	7.39	127.46	10.3	12.91	1.01	1.3
1874.10	4.53	0.33	0.46	11.61	1874.79	5.17	103.06	7.51	130.05	10.47	13.21	1.01	1.33
1874.11	4.57	0.33	0.46	11.51	1874.88	5.14	104.83	7.57	133.08	10.55	13.4	1.01	1.35
1874.12	4.54	0.33	0.46	11.51	1874.96	5.1	104.14	7.57	133.01	10.55	13.48	1.01	1.36
1875.01	4.54	0.33	0.45	11.51	1875.04	5.07	104.14	7.51	133.8	10.36	13.31	1.01	1.37
1875.02	4.53	0.33	0.44	11.51	1875.13	5.03	103.91	7.46	134.31	10.17	13.14	1.01	1.38
1875.03	4.59	0.32	0.44	11.51	1875.21	4.99	105.29	7.4	136.88	9.98	12.97	1.01	1.39
1875.04	4.65	0.32	0.43	11.61	1875.29	4.95	105.79	7.28	138.33	9.71	12.69	1.01	1.39
1875.05	4.47	0.32	0.42	11.32	1875.38	4.91	104.26	7.41	137.13	9.76	12.83	1.01	1.43
1875.06	4.38	0.32	0.41	11.13	1875.46	4.87	103.91	7.47	137.49	9.73	12.87	1.01	1.47
1875.07	4.39	0.31	0.4	11.13	1875.54	4.83	104.14	7.41	138.62	9.53	12.68	1.01	1.48
1875.08	4.41	0.31	0.39	11.23	1875.63	4.79	103.73	7.29	138.88	9.25	12.39	1.01	1.48
1875.09	4.37	0.31	0.39	11.13	1875.71	4.75	103.67	7.29	139.61	9.13	12.3	1.01	1.5
1875.10	4.3	0.31	0.38	11.13	1875.79	4.71	102.01	7.24	138.18	8.94	12.11	1.01	1.51
1875.11	4.37	0.3	0.37	11.04	1875.88	4.67	104.56	7.24	142.46	8.81	12.01	1.01	1.53
1875.12	4.37	0.3	0.36	10.94	1875.96	4.63	105.47	7.24	144.52	8.69	11.91	1.01	1.56
1876.01	4.46	0.3	0.35	10.85	1876.04	4.59	108.59	7.3	149.63	8.6	11.85	1	1.58
1876.02	4.52	0.3	0.35	10.85	1876.13	4.58	110.05	7.3	152.48	8.44	11.7	1	1.59
1876.03	4.51	0.3	0.34	10.85	1876.21	4.57	109.81	7.3	152.98	8.28	11.53	1	1.6
1876.04	4.34	0.3	0.33	10.75	1876.29	4.56	106.6	7.37	149.37	8.19	11.47	1	1.62
1876.05	4.18	0.3	0.33	10.37	1876.38	4.54	106.44	7.64	150.04	8.32	11.73	1	1.69
1876.06	4.15	0.3	0.32	10.09	1876.46	4.53	108.67	7.86	154.1	8.38	11.88	1	1.74
1876.07	4.1	0.3	0.31	10.09	1876.54	4.52	107.36	7.86	153.17	8.2	11.7	1	1.75
1876.08	3.93	0.3	0.31	10.18	1876.63	4.51	101.95	7.78	146.38	7.96	11.42	1	1.74
1876.09	3.69	0.3	0.3	10.28	1876.71	4.5	94.83	7.71	137.09	7.71	11.15	1	1.74
1876.10	3.67	0.3	0.29	10.47	1876.79	4.49	92.6	7.57	134.78	7.4	10.77	1	1.71
1876.11	3.6	0.3	0.29	10.56	1876.88	4.47	90.02	7.5	131.92	7.17	10.51	1	1.71
1876.12	3.58	0.3	0.28	10.75	1876.96	4.46	87.94	7.37	129.77	6.88	10.15	1	1.68
1877.01	3.55	0.29	0.28	10.94	1877.04	4.45	85.68	7.02	127.31	6.8	10.1	1	1.66
1877.02	3.34	0.28	0.28	10.66	1877.13	4.44	82.77	6.98	123.85	7.02	10.5	1	1.71
1877.03	3.17	0.27	0.29	10.18	1877.21	4.43	82.23	7.07	123.92	7.39	11.14	1	1.8
1877.04	2.94	0.26	0.29	10.47	1877.29	4.42	74.18	6.64	112.63	7.23	10.98	1	1.76
1877.05	2.94	0.25	0.29	10.66	1877.38	4.41	72.86	6.3	111.41	7.14	10.93	1	1.74
1877.06	2.73	0.25	0.29	10.09	1877.46	4.4	71.49	6.42	110.13	7.59	11.7	1	1.84
1877.07	2.85	0.24	0.29	10.18	1877.54	4.4	73.93	6.12	114.68	7.57	11.74	1	1.83
1877.08	3.05	0.23	0.29	9.8	1877.63	4.39	82.19	6.11	128.28	7.9	12.34	1	1.91
1877.09	3.24	0.22	0.3	9.7	1877.71	4.38	88.17	5.92	138.38	8.03	12.6	1	1.94
1877.10	3.31	0.21	0.3	9.7	1877.79	4.37	90.07	5.67	142.11	8.07	12.74	1	1.95
1877.11	3.26	0.2	0.3	9.51	1877.88	4.36	90.48	5.53	143.49	8.28	13.13	1	2
1877.12	3.25	0.19	0.3	9.51	1877.96	4.35	90.21	5.27	143.75	8.33	13.27	1	2
1878.01	3.25	0.19	0.3	9.23	1878.04	4.34	93	5.41	148.91	8.61	13.78	1	2.08
1878.02	3.18	0.19	0.3	9.13	1878.13	4.33	91.94	5.44	147.95	8.72	14.04	1	2.11
1878.03	3.24	0.19	0.3	8.94	1878.21	4.32	95.67	5.54	154.69	8.93	14.44	1	2.16
1878.04	3.33	0.19	0.3	8.85	1878.29	4.31	99.39	5.57	161.45	9.05	14.71	1	2.19
1878.05	3.34	0.19	0.3	8.56	1878.38	4.3	103.01	5.73	168.11	9.38	15.31	1	2.28
1878.06	3.41	0.19	0.31	8.37	1878.46	4.29	107.55	5.84	176.33	9.62	15.77	1	2.34
1878.07	3.48	0.18	0.31	8.47	1878.54	4.28	108.53	5.74	178.71	9.54	15.7	1	2.32
1878.08	3.45	0.18	0.31	8.56	1878.63	4.27	106.4	5.65	175.97	9.46	15.64	1	2.31
1878.09	3.52	0.18	0.31	8.56	1878.71	4.26	108.56	5.63	180.32	9.48	15.75	1	2.32
1878.10	3.48	0.18	0.31	8.47	1878.79	4.25	108.53	5.67	181.06	9.61	16.04	1	2.35
1878.11	3.47	0.18	0.31	8.37	1878.88	4.24	109.45	5.7	183.38	9.75	16.34	1	2.39
1878.12	3.45	0.18	0.31	8.18	1878.96	4.23	111.35	5.81	187.38	10.01	16.84	1	2.46
1879.01	3.58	0.18	0.32	8.28	1879.04	4.22	114.21	5.8	193.02	10.08	17.03	1	2.44
1879.02	3.71	0.18	0.32	8.37	1879.13	4.2	117.02	5.78	198.57	10.15	17.22	1	2.42
1879.03	3.65	0.19	0.33	8.28	1879.21	4.19	116.45	5.9	198.44	10.45	17.8	1	2.46
1879.04	3.77	0.19	0.33	8.18	1879.29	4.17	121.68	6.03	208.2	10.76	18.41	1	2.5
1879.05	3.94	0.19	0.34	8.18	1879.38	4.15	127.16	6.08	218.45	10.95	18.81	1	2.52
1879.06	3.96	0.19	0.35	8.09	1879.46	4.14	129.31	6.2	223.03	11.27	19.43	1	2.56
1879.07	4.04	0.19	0.35	8.18	1879.54	4.12	130.39	6.19	225.78	11.32	19.61	1	2.54
1879.08	4.07	0.19	0.36	8.18	1879.63	4.1	131.36	6.24	228.36	11.51	20.01	1	2.55
1879.09	4.22	0.2	0.36	8.47	1879.71	4.09	131.61	6.08	229.68	11.31	19.73	1	2.48
1879.10	4.68	0.2	0.37	8.94	1879.79	4.07	138.19	5.81	242.01	10.88	19.05	1	2.36
1879.11	4.93	0.2	0.37	9.42	1879.88	4.05	138.22	5.56	242.87	10.49	18.43	1	2.25
1879.12	4.92	0.2	0.38	9.7	1879.96	4.04	133.88	5.44	236.05	10.34	18.23	1	2.19
1880.01	5.11	0.21	0.39	9.99	1880.04	4.02	135.08	5.42	238.95	10.29	18.2	1.01	2.14
1880.02	5.2	0.21	0.4	9.99	1880.13	3.99	137.46	5.55	243.98	10.53	18.69	1.01	2.15
1880.03	5.3	0.22	0.41	10.09	1880.21	3.97	138.78	5.63	247.16	10.67	19	1.01	2.14
1880.04	5.18	0.22	0.42	9.7	1880.29	3.94	140.96	5.99	251.92	11.34	20.27	1.01	2.24
1880.05	4.77	0.23	0.43	9.42	1880.38	3.91	133.73	6.31	239.95	11.94	21.42	1.01	2.32
1880.06	4.79	0.23	0.44	9.23	1880.46	3.89	137.06	6.58	246.91	12.45	22.42	1.01	2.38
1880.07	5.01	0.24	0.44	9.23	1880.54	3.86	143.36	6.72	259.26	12.71	22.99	1.01	2.39
1880.08	5.19	0.24	0.45	9.23	1880.63	3.83	148.51	6.87	269.61	12.97	23.55	1.01	2.41
1880.09	5.18	0.25	0.46	9.32	1880.71	3.81	146.71	6.94	267.4	13.1	23.87	1.01	2.4
1880.10	5.33	0.25	0.47	9.32	1880.79	3.78	150.96	7.08	276.22	13.36	24.44	1.01	2.41
1880.11	5.61	0.26	0.48	9.42	1880.88	3.75	157.29	7.15	288.88	13.48	24.76	1.01	2.4
1880.12	5.84	0.26	0.49	9.51	1880.96	3.73	162.1	7.22	298.82	13.6	25.07	1.01	2.39
1881.01	6.19	0.27	0.49	9.42	1881.04	3.7	173.55	7.43	321.07	13.62	25.2	1	2.42
1881.02	6.17	0.27	0.48	9.51	1881.13	3.69	171.26	7.49	317.99	13.37	24.83	1	2.41
1881.03	6.24	0.28	0.48	9.51	1881.21	3.69	173.2	7.63	322.77	13.25	24.7	1	2.42
1881.04	6.22	0.28	0.47	9.61	1881.29	3.68	170.93	7.69	319.75	13.01	24.33	1	2.4
1881.05	6.5	0.29	0.47	9.51	1881.38	3.67	180.41	7.91	338.72	13.02	24.45	1	2.43
1881.06	6.58	0.29	0.47	9.51	1881.46	3.67	182.64	8.05	344.15	12.91	24.32	1	2.44
1881.07	6.35	0.3	0.46	9.61	1881.54	3.66	174.51	8.11	330.1	12.66	23.95	1	2.43
1881.08	6.2	0.3	0.46	9.8	1881.63	3.65	167.08	8.08	317.32	12.31	23.37	1	2.39
1881.09	6.25	0.31	0.45	10.18	1881.71	3.65	162.13	7.91	309.17	11.74	22.38	1	2.31
1881.10	6.15	0.31	0.45	10.28	1881.79	3.64	158.06	7.97	302.68	11.52	22.06	1	2.29
1881.11	6.19	0.32	0.44	10.18	1881.88	3.63	160.57	8.17	308.8	11.52	22.16	1	2.32
1881.12	6.01	0.32	0.44	10.18	1881.96	3.63	155.9	8.3	301.15	11.41	22.05	1	2.33
1882.01	5.92	0.32	0.44	10.18	1882.04	3.62	153.57	8.3	297.97	11.39	22.11	1	2.34
1882.02	5.79	0.32	0.44	10.28	1882.13	3.62	148.8	8.22	290.06	11.26	21.96	1	2.33
1882.03	5.78	0.32	0.44	10.28	1882.21	3.62	148.55	8.22	290.9	11.24	22.02	1	2.33
1882.04	5.78	0.32	0.44	10.37	1882.29	3.62	147.18	8.15	289.56	11.12	21.88	1	2.32
1882.05	5.71	0.32	0.44	10.47	1882.38	3.62	144.08	8.07	284.77	11	21.73	1	2.3
1882.06	5.68	0.32	0.44	10.56	1882.46	3.62	142.03	8	282.04	10.88	21.6	1	2.29
1882.07	6	0.32	0.43	10.47	1882.54	3.63	151.4	8.07	301.98	10.96	21.85	1	2.32
1882.08	6.18	0.32	0.43	10.56	1882.63	3.63	154.53	8	309.57	10.83	21.7	1	2.3
1882.09	6.24	0.32	0.43	10.28	1882.71	3.63	160.37	8.22	322.63	11.12	22.36	1	2.37
1882.10	6.07	0.32	0.43	10.18	1882.79	3.63	157.46	8.3	318.16	11.2	22.63	1	2.4
1882.11	5.81	0.32	0.43	10.09	1882.88	3.63	152.14	8.38	308.82	11.28	22.9	1	2.43
1882.12	5.84	0.32	0.43	9.99	1882.96	3.63	154.38	8.46	314.8	11.37	23.18	1	2.46
1883.01	5.81	0.32	0.43	9.99	1883.04	3.63	153.58	8.48	314.62	11.3	23.15	1	2.47
1883.02	5.68	0.32	0.43	10.09	1883.13	3.63	148.73	8.42	306.12	11.13	22.91	1	2.45
1883.03	5.75	0.32	0.42	9.99	1883.21	3.63	152	8.53	314.3	11.17	23.09	1	2.49
1883.04	5.87	0.32	0.42	9.9	1883.29	3.63	156.66	8.63	325.44	11.21	23.29	1	2.52
1883.05	5.77	0.32	0.42	9.8	1883.38	3.63	155.49	8.74	324.51	11.25	23.48	1	2.55
1883.06	5.82	0.33	0.42	9.51	1883.46	3.63	161.54	9.02	338.71	11.52	24.15	1	2.63
1883.07	5.73	0.33	0.41	9.32	1883.54	3.63	162.29	9.23	341.89	11.68	24.61	1	2.7
1883.08	5.47	0.33	0.41	9.32	1883.63	3.62	154.93	9.25	328	11.61	24.59	1	2.7
1883.09	5.53	0.33	0.41	9.23	1883.71	3.62	158.24	9.37	336.67	11.66	24.81	1	2.74
1883.10	5.38	0.33	0.41	9.23	1883.79	3.62	153.95	9.39	329.21	11.59	24.78	1	2.75
1883.11	5.46	0.33	0.4	9.13	1883.88	3.62	157.86	9.52	339.28	11.64	25.01	1	2.79
1883.12	5.34	0.33	0.4	9.23	1883.96	3.62	152.8	9.44	330.09	11.45	24.73	1	2.77
1884.01	5.18	0.33	0.39	9.23	1884.04	3.62	148.22	9.39	321.89	11.23	24.39	1	2.78
1884.02	5.32	0.33	0.39	9.23	1884.13	3.61	152.23	9.35	332.28	11.02	24.05	1	2.79
1884.03	5.3	0.33	0.38	9.23	1884.21	3.6	151.66	9.3	332.73	10.8	23.7	1	2.8
1884.04	5.06	0.32	0.37	9.04	1884.29	3.6	147.84	9.45	326.07	10.81	23.84	1	2.87
1884.05	4.65	0.32	0.36	8.85	1884.38	3.59	138.78	9.6	307.86	10.82	24	1	2.94
1884.06	4.46	0.32	0.36	8.85	1884.46	3.58	133.11	9.55	297.05	10.6	23.64	1	2.95
1884.07	4.46	0.32	0.35	8.75	1884.54	3.57	134.56	9.6	302.06	10.48	23.54	1	2.99
1884.08	4.74	0.32	0.34	8.75	1884.63	3.56	143	9.55	322.81	10.26	23.16	1	3
1884.09	4.59	0.32	0.33	8.66	1884.71	3.55	140	9.61	317.84	10.14	23.02	1	3.05
1884.10	4.44	0.31	0.33	8.56	1884.79	3.55	136.93	9.66	312.7	10.02	22.89	1	3.09
1884.11	4.35	0.31	0.32	8.37	1884.88	3.54	137.2	9.83	315.19	10.01	23.01	1	3.17
1884.12	4.34	0.31	0.31	8.28	1884.96	3.53	138.46	9.89	319.98	9.89	22.86	1	3.22
1885.01	4.24	0.3	0.31	8.28	1885.04	3.52	135.27	9.71	314.47	9.78	22.75	1	3.23
1885.02	4.37	0.3	0.3	8.37	1885.13	3.51	137.83	9.41	322.25	9.57	22.37	1	3.21
1885.03	4.38	0.29	0.3	8.18	1885.21	3.5	141.36	9.44	332.34	9.68	22.76	1	3.3
1885.04	4.37	0.29	0.3	8.28	1885.29	3.48	139.42	9.15	329.56	9.47	22.38	1	3.27
1885.05	4.32	0.28	0.29	8.09	1885.38	3.47	141.07	9.17	335.26	9.58	22.76	1	3.36
1885.06	4.3	0.28	0.29	7.9	1885.46	3.46	143.8	9.2	343.58	9.7	23.17	1	3.46
1885.07	4.46	0.27	0.29	7.99	1885.54	3.45	147.37	8.9	353.89	9.47	22.75	1	3.43
1885.08	4.71	0.26	0.28	7.99	1885.63	3.43	155.63	8.7	375.47	9.36	22.58	1	3.44
1885.09	4.65	0.26	0.28	7.9	1885.71	3.42	155.5	8.61	376.88	9.36	22.69	1	3.5
1885.10	4.92	0.25	0.28	7.9	1885.79	3.41	164.53	8.42	400.46	9.25	22.52	1	3.51
1885.11	5.24	0.25	0.27	7.99	1885.88	3.4	173.15	8.12	423.08	9.03	22.07	1	3.48
1885.12	5.2	0.24	0.27	8.18	1885.96	3.38	167.83	7.75	411.66	8.71	21.37	1	3.42
1886.01	5.2	0.24	0.28	7.99	1886.04	3.37	171.82	7.87	423.07	9.09	22.37	1	3.51
1886.02	5.3	0.24	0.28	7.99	1886.13	3.38	175.13	7.82	432.82	9.25	22.87	1	3.52
1886.03	5.19	0.24	0.29	7.9	1886.21	3.4	173.56	7.86	430.56	9.53	23.64	1	3.56
1886.04	5.12	0.23	0.29	7.8	1886.29	3.41	173.31	7.9	431.56	9.82	24.44	1	3.61
1886.05	5.02	0.23	0.3	7.61	1886.38	3.42	174.17	8.04	435.38	10.24	25.59	1	3.71
1886.06	5.25	0.23	0.3	7.52	1886.46	3.43	184.46	8.08	462.78	10.54	26.44	1	3.77
1886.07	5.33	0.23	0.31	7.61	1886.54	3.45	184.93	7.92	465.61	10.58	26.64	1	3.73
1886.08	5.37	0.23	0.31	7.71	1886.63	3.46	184.01	7.77	464.94	10.62	26.84	1	3.69
1886.09	5.51	0.23	0.32	7.71	1886.71	3.47	188.81	7.71	478.69	10.79	27.37	1	3.69
1886.10	5.65	0.22	0.32	7.71	1886.79	3.48	193.61	7.65	492.47	10.97	27.89	1	3.7
1886.11	5.79	0.22	0.33	7.71	1886.88	3.5	198.41	7.6	506.28	11.14	28.42	1	3.71
1886.12	5.64	0.22	0.33	7.8	1886.96	3.51	190.91	7.45	488.73	11.17	28.6	1	3.67
1887.01	5.58	0.22	0.33	7.99	1887.04	3.52	184.38	7.35	473.59	10.99	28.22	1	3.59
1887.02	5.54	0.23	0.34	8.09	1887.13	3.53	180.9	7.35	466.24	10.94	28.19	1	3.55
1887.03	5.67	0.23	0.34	8.09	1887.21	3.55	185.15	7.43	478.77	11.02	28.5	1	3.56
1887.04	5.8	0.23	0.34	8.09	1887.29	3.56	189.4	7.51	491.37	11.1	28.8	1	3.57
1887.05	5.9	0.23	0.34	8.09	1887.38	3.57	192.66	7.59	501.48	11.18	29.11	1	3.57
1887.06	5.73	0.24	0.35	7.99	1887.46	3.58	189.34	7.77	494.51	11.4	29.77	1	3.62
1887.07	5.59	0.24	0.35	7.9	1887.54	3.6	186.94	7.94	489.97	11.62	30.46	1	3.67
1887.08	5.45	0.24	0.35	7.99	1887.63	3.61	180.08	7.93	473.75	11.57	30.42	1	3.64
1887.09	5.38	0.24	0.35	7.9	1887.71	3.62	179.91	8.11	475.07	11.79	31.13	1	3.69
1887.10	5.2	0.25	0.36	7.99	1887.79	3.63	171.82	8.1	455.49	11.73	31.1	1	3.65
1887.11	5.3	0.25	0.36	8.09	1887.88	3.65	173.07	8.08	460.58	11.67	31.07	1	3.61
1887.12	5.27	0.25	0.36	8.28	1887.96	3.66	168.13	7.98	449.21	11.49	30.69	1	3.54
1888.01	5.31	0.25	0.35	8.37	1888.04	3.67	167.48	7.83	449.22	11.09	29.75	1	3.51
1888.02	5.28	0.25	0.34	8.28	1888.13	3.65	168.45	7.87	453.58	10.95	29.49	1	3.56
1888.03	5.08	0.25	0.34	8.28	1888.21	3.63	162.07	7.82	438.15	10.69	28.89	1	3.58
1888.04	5.1	0.24	0.33	8.18	1888.29	3.62	164.6	7.85	446.76	10.54	28.62	1	3.64
1888.05	5.17	0.24	0.32	8.09	1888.38	3.6	168.82	7.89	460	10.39	28.32	1	3.7
1888.06	5.01	0.24	0.31	7.99	1888.46	3.58	165.55	7.93	452.88	10.24	28.02	1	3.76
1888.07	5.14	0.24	0.3	8.09	1888.54	3.56	167.84	7.78	460.93	9.85	27.06	1	3.73
1888.08	5.25	0.24	0.29	8.09	1888.63	3.54	171.44	7.73	472.57	9.58	26.4	1	3.75
1888.09	5.38	0.24	0.29	8.09	1888.71	3.52	175.68	7.67	486.03	9.31	25.75	1	3.76
1888.10	5.35	0.23	0.28	8.18	1888.79	3.51	172.67	7.53	479.44	8.93	24.8	1	3.74
1888.11	5.24	0.23	0.27	8.28	1888.88	3.49	167.18	7.39	465.89	8.56	23.85	1	3.71
1888.12	5.14	0.23	0.26	8.28	1888.96	3.47	163.98	7.34	458.71	8.29	23.2	1	3.73
1889.01	5.24	0.23	0.26	7.99	1889.04	3.45	173.15	7.57	486.1	8.7	24.43	1	3.88
1889.02	5.3	0.23	0.27	7.9	1889.13	3.45	177.24	7.63	499.37	8.92	25.13	1	3.93
1889.03	5.19	0.23	0.27	7.8	1889.21	3.45	175.68	7.7	496.78	9.14	25.84	1	3.99
1889.04	5.18	0.23	0.27	7.8	1889.29	3.44	175.34	7.67	497.63	9.25	26.26	1	4.01
1889.05	5.32	0.23	0.28	7.61	1889.38	3.44	184.58	7.83	525.71	9.6	27.34	1	4.12
1889.06	5.41	0.23	0.28	7.61	1889.46	3.44	187.7	7.81	536.46	9.71	27.76	1	4.13
1889.07	5.3	0.22	0.28	7.61	1889.54	3.44	183.88	7.78	527.4	9.83	28.19	1	4.15
1889.08	5.37	0.22	0.29	7.61	1889.63	3.43	186.31	7.75	536.22	9.95	28.63	1	4.16
1889.09	5.5	0.22	0.29	7.71	1889.71	3.43	188.47	7.62	544.25	9.94	28.7	1	4.12
1889.10	5.4	0.22	0.29	7.71	1889.79	3.43	185.04	7.6	536.18	10.05	29.12	1	4.13
1889.11	5.35	0.22	0.3	7.71	1889.88	3.43	183.33	7.57	533.04	10.17	29.56	1	4.14
1889.12	5.32	0.22	0.3	7.8	1889.96	3.42	180.08	7.45	525.39	10.15	29.63	1	4.11
1890.01	5.38	0.22	0.3	7.61	1890.04	3.42	186.66	7.63	546.46	10.38	30.39	1	4.22
1890.02	5.32	0.22	0.3	7.61	1890.13	3.44	184.58	7.63	542.23	10.35	30.4	1	4.23
1890.03	5.28	0.22	0.3	7.61	1890.21	3.45	183.19	7.63	540.02	10.32	30.43	1	4.23
1890.04	5.39	0.22	0.3	7.61	1890.29	3.47	187.01	7.63	553.14	10.29	30.45	1	4.24
1890.05	5.62	0.22	0.3	7.71	1890.38	3.49	192.58	7.54	571.49	10.14	30.08	1	4.19
1890.06	5.58	0.22	0.3	7.71	1890.46	3.5	191.21	7.54	569.28	10.11	30.1	1	4.2
1890.07	5.54	0.22	0.29	7.71	1890.54	3.52	189.84	7.54	567.07	10.08	30.11	1	4.21
1890.08	5.41	0.22	0.29	7.99	1890.63	3.54	178.76	7.27	535.8	9.69	29.05	1	4.06
1890.09	5.32	0.22	0.29	8.09	1890.71	3.55	173.72	7.18	522.48	9.55	28.73	1	4.02
1890.10	5.08	0.22	0.29	8.09	1890.79	3.57	165.88	7.18	500.71	9.53	28.75	1	4.03
1890.11	4.71	0.22	0.29	7.9	1890.88	3.59	157.51	7.36	477.28	9.72	29.47	1	4.13
1890.12	4.6	0.22	0.29	7.9	1890.96	3.6	153.83	7.36	467.99	9.7	29.5	1	4.14
1891.01	4.84	0.22	0.29	7.8	1891.04	3.62	163.83	7.45	500.3	9.96	30.41	1	4.2
1891.02	4.9	0.22	0.3	7.9	1891.13	3.62	163.86	7.36	502.27	9.98	30.58	1	4.16
1891.03	4.81	0.22	0.3	7.99	1891.21	3.62	158.94	7.27	489.03	10	30.76	1	4.12
1891.04	4.97	0.22	0.31	8.09	1891.29	3.62	162.29	7.18	501.2	10.02	30.93	1	4.09
1891.05	4.95	0.22	0.31	7.99	1891.38	3.61	163.56	7.27	506.99	10.27	31.83	1	4.15
1891.06	4.85	0.22	0.32	7.8	1891.46	3.61	164.17	7.45	510.79	10.66	33.18	1	4.26
1891.07	4.77	0.22	0.32	7.71	1891.54	3.61	163.45	7.54	510.52	10.94	34.16	1	4.33
